B (G),EPR intensity (au),Sim Sum,Sim A,Sim B
3353.2101,0.2012195,0.44887354,0.52349689,-0.074623354
3353.2952,0.38656566,0.40123975,0.48235942,-0.081119669
3353.3804,0.33412842,0.3519379,0.43948058,-0.087542679
3353.4656,0.26917736,0.30109815,0.39498513,-0.093886979
3353.5507,0.30201916,0.2488648,0.34901213,-0.10014733
3353.6359,0.26144462,0.19539535,0.301714,-0.10631865
3353.7211,0.0037062647,0.1408594,0.25325546,-0.11239606
3353.8062,-0.0044577591,0.085437337,0.20381219,-0.11837485
3353.8914,-0.030511613,0.029318799,0.15356932,-0.12425052
3353.9765,-0.21820247,-0.027299005,0.10271975,-0.13001875
3354.0617,-0.063942121,-0.084213116,0.051462341,-0.13567546
3354.1469,-0.4474216,-0.14121675,5.8018579E-17,-0.14121675
3354.232,-0.40383149,-0.19810132,-0.051462341,-0.14663898
3354.3172,-0.34963257,-0.25465843,-0.10271975,-0.15193869
3354.4024,-0.19144906,-0.310682,-0.15356932,-0.15711268
3354.4875,-0.6397891,-0.36597015,-0.20381219,-0.16215796
3354.5727,-0.42500221,-0.42032725,-0.25325546,-0.16707179
3354.6578,-0.67935986,-0.47356565,-0.301714,-0.17185166
3354.743,-0.47220676,-0.52550739,-0.34901213,-0.17649527
3354.8282,-0.58696152,-0.57598571,-0.39498513,-0.18100058
3354.9133,-0.70102197,-0.62484635,-0.43948058,-0.18536577
3354.9985,-0.77326467,-0.67194869,-0.48235942,-0.18958928
3355.0837,-0.72051027,-0.71716663,-0.52349689,-0.19366973
3355.1688,-0.74751538,-0.76038923,-0.5627832,-0.19760602
3355.254,-0.75649772,-0.80152119,-0.60012394,-0.20139724
3355.3391,-0.80394622,-0.84048304,-0.63544032,-0.20504272
3355.4243,-0.86724382,-0.87721117,-0.66866917,-0.208542
3355.5095,-0.80205758,-0.91165757,-0.69976274,-0.21189483
3355.5946,-0.79490155,-0.94378953,-0.72868836,-0.21510118
3355.6798,-0.91178066,-0.97358904,-0.75542783,-0.2181612
3355.765,-0.90287622,-1.0010521,-0.77997681,-0.22107528
3355.8501,-1.0435158,-1.0261879,-0.80234392,-0.22384394
3355.9353,-0.94501712,-1.0490179,-0.82254994,-0.22646794
3356.0204,-1.0309598,-1.0695749,-0.84062674,-0.22894819
3356.1056,-0.97944448,-1.087902,-0.85661626,-0.23128577
3356.1908,-0.85886923,-1.1040514,-0.87056948,-0.23348193
3356.2759,-1.1721455,-1.1180834,-0.88254531,-0.23553808
3356.3611,-0.93153362,-1.1300652,-0.89260948,-0.23745577
3356.4463,-1.0403726,-1.1400702,-0.90083353,-0.23923669
3356.5314,-0.94539783,-1.1481764,-0.90729378,-0.24088267
3356.6166,-1.0711985,-1.154466,-0.9120703,-0.24239566
3356.7017,-1.0812348,-1.1590238,-0.91524605,-0.24377773
3356.7869,-1.1400166,-1.161937,-0.91690596,-0.24503105
3356.8721,-1.173008,-1.163294,-0.91713614,-0.2461579
3356.9572,-1.0384466,-1.1631839,-0.91602319,-0.24716067
3357.0424,-1.1156189,-1.1616953,-0.91365347,-0.24804179
3357.1276,-1.0684488,-1.1589164,-0.91011259,-0.24880382
3357.2127,-1.1847472,-1.1549342,-0.90548481,-0.24944936
3357.2979,-1.2128451,-1.1498337,-0.89985267,-0.24998107
3357.3831,-1.1781422,-1.1436982,-0.89329654,-0.25040168
3357.4682,-1.2075595,-1.1366083,-0.88589433,-0.25071398
3357.5534,-1.137985,-1.128642,-0.87772123,-0.25092076
3357.6385,-1.1789907,-1.1198744,-0.86884947,-0.25102489
3357.7237,-1.1145389,-1.1103774,-0.8593482,-0.25102925
3357.8089,-1.2271347,-1.1002201,-0.84928335,-0.25093673
3357.894,-1.2940171,-1.0894678,-0.83871754,-0.25075025
3357.9792,-1.2238946,-1.0781828,-0.82771007,-0.25047274
3358.0644,-1.1075066,-1.0664241,-0.81631692,-0.25010714
3358.1495,-1.1674366,-1.0542471,-0.80459072,-0.24965638
3358.2347,-1.1734736,-1.0417042,-0.79258085,-0.24912339
3358.3198,-1.1559967,-1.0288445,-0.78033345,-0.24851107
3358.405,-1.126505,-1.0157139,-0.76789155,-0.24782234
3358.4902,-1.0454941,-1.0023552,-0.75529515,-0.24706007
3358.5753,-1.007765,-0.98880841,-0.74258129,-0.24622713
3358.6605,-1.1952687,-0.97511054,-0.7297842,-0.24532633
3358.7457,-1.0810017,-0.96129593,-0.71693543,-0.2443605
3358.8308,-1.1333093,-0.94739631,-0.70406393,-0.24333238
3358.916,-0.84275747,-0.93344092,-0.69119621,-0.24224471
3359.0011,-1.0817197,-0.91945663,-0.67835646,-0.24110017
3359.0863,-0.95649137,-0.9054681,-0.66556668,-0.23990142
3359.1715,-0.89893012,-0.89149784,-0.65284679,-0.23865105
3359.2566,-0.93349235,-0.87756639,-0.64021477,-0.23735162
3359.3418,-0.78977629,-0.86369243,-0.6276868,-0.23600563
3359.427,-0.80942971,-0.84989286,-0.61527733,-0.23461553
3359.5121,-0.87940307,-0.83618296,-0.60299923,-0.23318373
3359.5973,-0.74763919,-0.82257646,-0.59086388,-0.23171257
3359.6824,-0.77746976,-0.80908567,-0.57888132,-0.23020435
3359.7676,-0.80679603,-0.79572158,-0.56706027,-0.22866131
3359.8528,-0.71690905,-0.78249392,-0.5554083,-0.22708561
3359.9379,-0.80056749,-0.76941129,-0.54393189,-0.2254794
3360.0231,-0.77339781,-0.75648124,-0.53263651,-0.22384473
3360.1083,-0.86846601,-0.74371032,-0.52152672,-0.22218361
3360.1934,-0.69699381,-0.73110421,-0.51060622,-0.22049799
3360.2786,-0.64037094,-0.71866772,-0.49987795,-0.21878976
3360.3637,-0.52693471,-0.70640492,-0.48934415,-0.21706077
3360.4489,-0.55761801,-0.69431918,-0.47900641,-0.21531277
3360.5341,-0.67888229,-0.68241322,-0.46886572,-0.2135475
3360.6192,-0.57722646,-0.67068919,-0.45892258,-0.2117666
3360.7044,-0.62754469,-0.65914868,-0.44917698,-0.2099717
3360.7896,-0.63987005,-0.64779281,-0.43962849,-0.20816433
3360.8747,-0.65003747,-0.63662227,-0.43027628,-0.20634598
3360.9599,-0.69743261,-0.62563731,-0.42111921,-0.20451811
3361.045,-0.81045342,-0.61483786,-0.41215578,-0.20268208
3361.1302,-0.65731323,-0.6042235,-0.40338426,-0.20083923
3361.2154,-0.59899487,-0.5937935,-0.39480266,-0.19899084
3361.3005,-0.53320011,-0.58354691,-0.38640876,-0.19713815
