B (G);EPR intensity (au);Sim Sum;Sim A;Sim B
3324.2351;0.018264801;0.012376946;0.003123596;0.00925335
3324.3202;-0.02373803;0.012492162;0.003150006;0.009342155
3324.4053;-0.002652982;0.012606963;0.003176714;0.009430249
3324.4904;0.035740039;0.012721511;0.003203724;0.009517787
3324.5756;-0.00635465;0.012835958;0.003231039;0.009604919
3324.6607;0.015130971;0.012950448;0.003258665;0.009691783
3324.7458;-0.012331913;0.013065113;0.003286605;0.009778508
3324.8309;-0.003891903;0.013180079;0.003314865;0.009865214
3324.916;-0.002230384;0.01329546;0.003343448;0.009952012
3325.0011;0.040641859;0.013411363;0.00337236;0.010039003
3325.0863;-0.016441647;0.013527887;0.003401605;0.010126282
3325.1714;-0.024065278;0.013645121;0.003431188;0.010213933
3325.2565;0.000289696;0.013763149;0.003461113;0.010302036
3325.3416;0.008609439;0.013882047;0.003491386;0.010390661
3325.4267;0.017387521;0.014001885;0.003522012;0.010479873
3325.5118;0.034664758;0.014122727;0.003552996;0.010569731
3325.597;0.015505004;0.014244633;0.003584343;0.01066029
3325.6821;-0.011632118;0.014367656;0.003616058;0.010751598
3325.7672;0.013627222;0.014491846;0.003648147;0.010843699
3325.8523;-0.003414135;0.014617249;0.003680616;0.010936633
3325.9374;-0.007039611;0.014743908;0.003713469;0.011030439
3326.0225;0.030039;0.014871862;0.003746713;0.011125149
3326.1077;0.019318741;0.015001149;0.003780354;0.011220795
3326.1928;0.020743515;0.015131802;0.003814397;0.011317406
3326.2779;0.01918814;0.015263855;0.003848848;0.011415007
3326.363;0.030682163;0.015397339;0.003883714;0.011513626
3326.4481;0.004232549;0.015532284;0.003919;0.011613284
3326.5332;0.02809604;0.015668717;0.003954713;0.011714004
3326.6184;0.024375865;0.015806668;0.00399086;0.011815807
3326.7035;0.00772277;0.015946161;0.004027447;0.011918714
3326.7886;0.019364523;0.016087225;0.004064481;0.012022744
3326.8737;-0.002317989;0.016229884;0.004101968;0.012127916
3326.9588;0.051895297;0.016374164;0.004139916;0.012234249
3327.0439;0.002065669;0.01652009;0.004178331;0.01234176
3327.1291;0.022486883;0.016667688;0.004217221;0.012450468
3327.2142;0.035651381;0.016816983;0.004256593;0.01256039
3327.2993;0.010960311;0.016967999;0.004296454;0.012671545
3327.3844;0.054217027;0.017120762;0.004336813;0.012783949
3327.4695;-0.007686612;0.017275297;0.004377676;0.012897621
3327.5546;0.027031175;0.017431631;0.004419052;0.013012579
3327.6398;0.008442451;0.017589789;0.004460949;0.013128839
3327.7249;0.023486707;0.017749796;0.004503375;0.013246421
3327.81;0.024371701;0.01791168;0.004546339;0.013365342
3327.8951;0.001276294;0.018075468;0.004589848;0.01348562
3327.9802;-0.011283948;0.018241186;0.004633911;0.013607275
3328.0653;0.003713905;0.018408863;0.004678538;0.013730325
3328.1505;0.027988385;0.018578525;0.004723737;0.013854788
3328.2356;0.018709432;0.018750202;0.004769517;0.013980685
3328.3207;-0.026215783;0.018923922;0.004815888;0.014108034
3328.4058;-0.032316668;0.019099715;0.004862859;0.014236855
3328.4909;0.023424099;0.01927761;0.00491044;0.014367169
3328.576;0.023790149;0.019457637;0.004958641;0.014498996
3328.6612;0.051588344;0.019639827;0.005007472;0.014632355
3328.7463;0.025855596;0.019824212;0.005056944;0.014767269
3328.8314;0.030129836;0.020010823;0.005107065;0.014903758
3328.9165;0.080674519;0.020199692;0.005157848;0.015041843
3329.0016;0.025102395;0.020390851;0.005209304;0.015181547
3329.0867;-0.004603887;0.020584335;0.005261442;0.015322892
3329.1719;0.034795775;0.020780176;0.005314276;0.015465901
3329.257;0.044969708;0.02097841;0.005367815;0.015610595
3329.3421;0.033247542;0.02117907;0.005422073;0.015756998
3329.4272;0.051676307;0.021382193;0.00547706;0.015905134
3329.5123;0.03320501;0.021587815;0.00553279;0.016055026
3329.5974;0.03485043;0.021795972;0.005589274;0.016206698
3329.6826;0.055560472;0.022006701;0.005646526;0.016360176
3329.7677;0.021650542;0.022220041;0.005704558;0.016515483
3329.8528;0.013472928;0.02243603;0.005763384;0.016672645
3329.9379;0.032563634;0.022654706;0.005823018;0.016831689
3330.023;0.005435981;0.022876111;0.005883472;0.016992639
3330.1081;0.036871532;0.023100283;0.005944762;0.017155521
3330.1933;-0.008348194;0.023327265;0.006006901;0.017320364
3330.2784;0.030018312;0.023557099;0.006069905;0.017487194
3330.3635;0.011198524;0.023789826;0.006133788;0.017656038
3330.4486;0.003363717;0.02402549;0.006198566;0.017826924
3330.5337;0.008583991;0.024264135;0.006264254;0.017999882
3330.6188;0.032075318;0.024505806;0.006330868;0.018174938
3330.704;0.002173011;0.024750548;0.006398424;0.018352124
3330.7891;0.056284971;0.024998407;0.00646694;0.018531467
3330.8742;0.024783212;0.025249431;0.006536432;0.018712999
3330.9593;0.006353581;0.025503666;0.006606917;0.018896749
3331.0444;0.02118666;0.025761162;0.006678414;0.019082749
3331.1295;0.026805613;0.026021969;0.006750939;0.01927103
3331.2146;0.030962427;0.026286135;0.006824512;0.019461623
3331.2998;0.053056011;0.026553713;0.006899152;0.019654561
3331.3849;0.013129908;0.026824755;0.006974878;0.019849876
3331.47;0.024892874;0.027099312;0.00705171;0.020047603
3331.5551;0.018099746;0.027377439;0.007129667;0.020247773
3331.6402;0.038488761;0.027659191;0.00720877;0.020450422
3331.7253;0.060537838;0.027944623;0.00728904;0.020655583
3331.8105;-0.027223119;0.028233792;0.0073705;0.020863292
3331.8956;0.028537535;0.028526754;0.007453169;0.021073585
3331.9807;0.031840172;0.028823569;0.007537072;0.021286497
3332.0658;0.033205286;0.029124296;0.007622231;0.021502064
3332.1509;-0.012753085;0.029428995;0.00770867;0.021720325
3332.236;0.030899469;0.029737728;0.007796412;0.021941316
3332.3212;0.050834881;0.030050557;0.007885482;0.022165075
3332.4063;-0.002198385;0.030367545;0.007975904;0.022391641
3332.4914;0.012131847;0.030688758;0.008067706;0.022621053
3332.5765;0.040018112;0.031014262;0.008160912;0.02285335
3332.6616;0.039287558;0.031344122;0.008255549;0.023088573
3332.7467;0.011838879;0.031678407;0.008351646;0.023326762
3332.8319;0.009268339;0.032017187;0.008449229;0.023567958
3332.917;0.021007631;0.032360531;0.008548328;0.023812203
3333.0021;0.048057713;0.032708511;0.008648972;0.024059539
3333.0872;0.011344718;0.0330612;0.008751191;0.024310008
3333.1723;0.050774685;0.033418671;0.008855016;0.024563655
3333.2574;0.018591099;0.033781001;0.008960478;0.024820523
3333.3426;0.049493497;0.034148264;0.009067608;0.025080656
3333.4277;0.021635724;0.034520541;0.009176442;0.025344099
3333.5128;-0.005732462;0.034897908;0.00928701;0.025610898
3333.5979;0.031813011;0.035280448;0.00939935;0.025881098
3333.683;0.056096014;0.035668241;0.009513494;0.026154747
3333.7681;0.018381113;0.036061372;0.009629481;0.026431891
3333.8533;0.001058503;0.036459924;0.009747346;0.026712578
3333.9384;0.037317029;0.036863983;0.009867128;0.026996856
3334.0235;0.018974519;0.037273638;0.009988865;0.027284773
3334.1086;0.012170975;0.037688978;0.010112598;0.02757638
3334.1937;0.067556624;0.038110092;0.010238366;0.027871726
3334.2788;0.040271773;0.038537073;0.010366212;0.028170861
3334.364;0.008321145;0.038970015;0.010496178;0.028473837
3334.4491;0.003799825;0.039409012;0.010628309;0.028780704
3334.5342;0.038904927;0.039854162;0.010762648;0.029091514
3334.6193;0.032140209;0.040305563;0.010899242;0.029406321
3334.7044;0.026141599;0.040763315;0.011038138;0.029725177
3334.7895;0.025150624;0.04122752;0.011179384;0.030048135
3334.8747;0.00253723;0.041698281;0.011323031;0.03037525
3334.9598;0.013602271;0.042175704;0.011469127;0.030706576
3335.0449;0.020478815;0.042659895;0.011617726;0.031042168
3335.13;0.031734199;0.043150963;0.011768881;0.031382082
3335.2151;0.031136222;0.043649019;0.011922647;0.031726372
3335.3002;0.046454156;0.044154175;0.012079079;0.032075097
3335.3854;0.030835163;0.044666546;0.012238235;0.032428312
3335.4705;0.044332999;0.045186248;0.012400174;0.032786074
3335.5556;0.034761428;0.045713398;0.012564957;0.033148441
3335.6407;0.026584761;0.046248117;0.012732645;0.033515472
3335.7258;0.046226611;0.046790527;0.012903303;0.033887224
3335.8109;0.056924221;0.047340752;0.013076996;0.034263756
3335.8961;0.050570495;0.047898918;0.013253791;0.034645127
3335.9812;0.058627924;0.048465153;0.013433756;0.035031396
3336.0663;0.047918081;0.049039587;0.013616963;0.035422624
3336.1514;0.049609904;0.049622353;0.013803484;0.035818868
3336.2365;0.025289102;0.050213585;0.013993394;0.036220191
3336.3216;0.01860109;0.050813419;0.014186768;0.036626651
3336.4068;0.033765612;0.051421996;0.014383686;0.037038309
3336.4919;0.082882248;0.052039455;0.014584229;0.037455226
3336.577;0.053159864;0.05266594;0.014788478;0.037877462
3336.6621;0.063335694;0.053301597;0.01499652;0.038305077
3336.7472;0.057872126;0.053946574;0.015208442;0.038738133
3336.8323;0.050574256;0.054601021;0.015424333;0.039176688
3336.9175;0.052782183;0.055265091;0.015644286;0.039620805
3337.0026;0.06605369;0.055938939;0.015868396;0.040070543
3337.0877;0.078446398;0.056622723;0.01609676;0.040525963
3337.1728;0.034423657;0.057316602;0.01632948;0.040987123
3337.2579;0.055316467;0.05802074;0.016566656;0.041454083
3337.343;0.042514744;0.0587353;0.016808397;0.041926903
3337.4282;0.041361836;0.059460452;0.01705481;0.042405641
3337.5133;0.028837579;0.060196365;0.017306009;0.042890356
3337.5984;0.046638495;0.060943211;0.017562107;0.043381104
3337.6835;0.045747901;0.061701167;0.017823224;0.043877943
3337.7686;0.040218048;0.06247041;0.018089482;0.044380928
3337.8537;0.013214448;0.063251122;0.018361006;0.044890115
3337.9388;0.050788331;0.064043485;0.018637926;0.045405559
3338.024;0.028359598;0.064847686;0.018920374;0.045927312
3338.1091;0.024039985;0.065663915;0.019208487;0.046455428
3338.1942;0.039499018;0.066492363;0.019502407;0.046989956
3338.2793;0.045231609;0.067333224;0.019802278;0.047530946
3338.3644;0.083656829;0.068186697;0.020108249;0.048078448
3338.4495;0.075811602;0.069052982;0.020420475;0.048632507
3338.5347;0.051774896;0.069932283;0.020739114;0.049193169
3338.6198;0.058194048;0.070824805;0.021064328;0.049760476
3338.7049;0.073847214;0.071730758;0.021396287;0.050334471
3338.79;0.068230238;0.072650355;0.021735164;0.050915192
3338.8751;0.066617094;0.073583811;0.022081136;0.051502675
3338.9602;0.091295936;0.074531344;0.022434388;0.052096957
3339.0454;0.027856294;0.075493177;0.022795109;0.052698068
3339.1305;0.056018131;0.076469533;0.023163496;0.053306038
3339.2156;0.068407999;0.077460641;0.023539749;0.053920893
3339.3007;0.046678138;0.078466732;0.023924076;0.054542656
3339.3858;0.035810151;0.079488041;0.024316692;0.055171348
3339.4709;0.041928164;0.080524804;0.024717819;0.055806985
3339.5561;0.064698839;0.081577263;0.025127683;0.056449579
3339.6412;0.081790465;0.082645662;0.025546521;0.057099141
3339.7263;0.073987855;0.083730249;0.025974575;0.057755673
3339.8114;0.060694652;0.084831275;0.026412097;0.058419178
3339.8965;0.048303916;0.085948994;0.026859344;0.05908965
3339.9816;0.068115277;0.087083665;0.027316584;0.059767082
3340.0668;0.068777729;0.08823555;0.027784093;0.060451457
3340.1519;0.062257331;0.089404913;0.028262155;0.061142758
3340.237;0.042239613;0.090592024;0.028751065;0.061840959
3340.3221;0.088532349;0.091797156;0.029251127;0.062546029
3340.4072;0.053414071;0.093020584;0.029762654;0.06325793
3340.4923;0.079513385;0.094262591;0.030285971;0.063976619
3340.5775;0.10377555;0.095523459;0.030821414;0.064702045
3340.6626;0.080515374;0.096803478;0.031369328;0.06543415
3340.7477;0.082789587;0.09810294;0.031930072;0.066172868
3340.8328;0.10326478;0.099422143;0.032504016;0.066918127
3340.9179;0.09296498;0.10076139;0.033091544;0.067669843
3341.003;0.051429011;0.10212098;0.033693051;0.068427928
3341.0882;0.088611792;0.10350123;0.034308947;0.069192281
3341.1733;0.10667123;0.10490245;0.034939656;0.069962795
3341.2584;0.11297296;0.10632497;0.035585617;0.07073935
3341.3435;0.11782296;0.1077691;0.036247283;0.071521818
3341.4286;0.094193459;0.10923518;0.036925124;0.072310059
3341.5137;0.097426968;0.11072355;0.037619627;0.073103924
3341.5989;0.098496623;0.11223454;0.038331296;0.073903249
3341.684;0.097635385;0.11376851;0.039060651;0.074707862
3341.7691;0.13238537;0.11532581;0.039808232;0.075517575
3341.8542;0.095051157;0.11690679;0.040574601;0.07633219
3341.9393;0.13206916;0.11851183;0.041360335;0.077151494
3342.0244;0.11492837;0.1201413;0.042166037;0.077975259
3342.1096;0.077525025;0.12179557;0.042992327;0.078803246
3342.1947;0.096466109;0.12347505;0.043839853;0.079635199
3342.2798;0.1213315;0.12518013;0.044709282;0.080470845
3342.3649;0.10298237;0.12691121;0.04560131;0.081309899
3342.45;0.064677498;0.12866871;0.046516654;0.082152056
3342.5351;0.12136524;0.13045306;0.047456063;0.082996996
3342.6203;0.10677752;0.13226469;0.048420309;0.083844381
3342.7054;0.1007808;0.13410405;0.049410197;0.084693856
3342.7905;0.10804939;0.13597161;0.050426561;0.085545044
3342.8756;0.13407768;0.13786782;0.051470266;0.086397554
3342.9607;0.12668985;0.13979318;0.05254221;0.087250971
3343.0458;0.13394897;0.14174819;0.053643327;0.088104862
3343.131;0.11994648;0.14373336;0.054774587;0.088958774
3343.2161;0.15102881;0.14574922;0.055936994;0.089812231
3343.3012;0.099486089;0.14779633;0.057131595;0.090664737
3343.3863;0.15696551;0.14987525;0.058359477;0.091515772
3343.4714;0.15612511;0.15198656;0.059621768;0.092364795
3343.5565;0.15746939;0.15413088;0.060919642;0.093211241
3343.6417;0.17791617;0.15630884;0.062254319;0.094054523
3343.7268;0.14440302;0.1585211;0.063627068;0.094894028
3343.8119;0.13737694;0.16076833;0.065039207;0.09572912
3343.897;0.18655513;0.16305124;0.066492108;0.096559136
3343.9821;0.14170188;0.16537059;0.0679872;0.097383392
3344.0672;0.1829652;0.16772714;0.069525966;0.098201174
3344.1523;0.18091266;0.1701217;0.071109952;0.099011745
3344.2375;0.21213136;0.17255511;0.072740765;0.099814342
3344.3226;0.15019647;0.17502826;0.074420081;0.10060818
3344.4077;0.17364423;0.17754207;0.076149641;0.10139243
3344.4928;0.20381083;0.18009752;0.077931261;0.10216626
3344.5779;0.16937627;0.18269562;0.079766829;0.10292879
3344.663;0.18004453;0.18533745;0.081658315;0.10367914
3344.7482;0.18134714;0.18802414;0.083607768;0.10441637
3344.8333;0.18470944;0.19075687;0.085617324;0.10513955
3344.9184;0.19348657;0.19353689;0.087689209;0.10584768
3345.0035;0.21609058;0.19636552;0.089825743;0.10653978
3345.0886;0.19633707;0.19924415;0.092029342;0.10721481
3345.1737;0.19239719;0.20217425;0.094302527;0.10787172
3345.2589;0.19804077;0.20515736;0.096647925;0.10850943
3345.344;0.21370624;0.20819512;0.099068273;0.10912684
3345.4291;0.21960929;0.21128925;0.10156643;0.10972283
3345.5142;0.20305657;0.2144416;0.10414537;0.11029623
3345.5993;0.23242866;0.21765408;0.1068082;0.11084588
3345.6844;0.19359916;0.22092875;0.10955816;0.11137059
3345.7696;0.22514835;0.22426776;0.11239863;0.11186913
3345.8547;0.22953149;0.22767341;0.11533313;0.11234028
3345.9398;0.25972744;0.23114811;0.11836534;0.11278278
3346.0249;0.2590537;0.23469445;0.12149909;0.11319536
3346.11;0.28415111;0.23831512;0.12473839;0.11357673
3346.1951;0.25887102;0.24201301;0.1280874;0.11392561
3346.2803;0.26656007;0.24579115;0.13155048;0.11424066
3346.3654;0.26744412;0.24965276;0.13513218;0.11452058
3346.4505;0.26911984;0.25360125;0.13883722;0.11476403
3346.5356;0.29344073;0.25764023;0.14267056;0.11496967
3346.6207;0.26191151;0.2617735;0.14663734;0.11513615
3346.7058;0.30060472;0.26600509;0.15074294;0.11526214
3346.791;0.32448431;0.27033925;0.15499297;0.11534629
3346.8761;0.29130355;0.2747805;0.15939326;0.11538724
3346.9612;0.29547268;0.27933357;0.1639499;0.11538367
3347.0463;0.28082529;0.28400349;0.16866924;0.11533425
3347.1314;0.30936497;0.28879553;0.17355789;0.11523764
3347.2165;0.34181758;0.29371528;0.17862274;0.11509254
3347.3017;0.3190896;0.29876861;0.18387094;0.11489767
3347.3868;0.3313895;0.30396172;0.18930997;0.11465175
3347.4719;0.32774983;0.30930109;0.19494757;0.11435352
3347.557;0.33443413;0.31479359;0.20079182;0.11400177
3347.6421;0.37038868;0.32044639;0.20685109;0.1135953
3347.7272;0.3556911;0.32626703;0.21313409;0.11313294
3347.8124;0.3822762;0.33226341;0.21964984;0.11261358
3347.8975;0.37248684;0.33844381;0.22640769;0.11203611
3347.9826;0.4185845;0.34481686;0.23341736;0.11139951
3348.0677;0.38430143;0.35139161;0.24068885;0.11070276
3348.1528;0.41454095;0.35817746;0.24823253;0.10994493
3348.2379;0.42436926;0.36518422;0.25605911;0.10912511
3348.3231;0.41402209;0.37242206;0.26417958;0.10824248
3348.4082;0.42460419;0.37990154;0.27260529;0.10729625
3348.4933;0.45444598;0.38763359;0.28134787;0.10628572
3348.5784;0.45250897;0.39562947;0.29041923;0.10521024
3348.6635;0.49092281;0.4039008;0.29983156;0.10406924
3348.7486;0.4478622;0.41245949;0.30959726;0.10286223
3348.8338;0.47430431;0.42131772;0.31972893;0.10158878
3348.9189;0.46981709;0.4304879;0.33023933;0.10024857
3349.004;0.50597619;0.43998261;0.34114128;0.098841334
3349.0891;0.52834441;0.44981457;0.35244766;0.097366914
3349.1742;0.53575977;0.45999652;0.36417129;0.095825235
3349.2593;0.56245378;0.47054115;0.37632483;0.094216316
3349.3445;0.58818662;0.48146099;0.38892072;0.092540272
3349.4296;0.56124835;0.49276831;0.401971;0.090797315
3349.5147;0.59481084;0.50447494;0.41548719;0.088987757
3349.5998;0.58738608;0.51659212;0.42948011;0.087112012
3349.6849;0.59402681;0.5291303;0.44395971;0.085170598
3349.77;0.58478101;0.54209893;0.4589348;0.083164135
3349.8552;0.61468908;0.55550619;0.47441284;0.081093352
3349.9403;0.61700115;0.56935869;0.49039961;0.078959083
3350.0254;0.67206675;0.58366117;0.5068989;0.076762269
3350.1105;0.65056131;0.59841609;0.52391213;0.074503959
3350.1956;0.65388856;0.61362323;0.54143792;0.07218531
3350.2807;0.68106554;0.62927921;0.55947162;0.069807583
3350.3659;0.71819341;0.64537693;0.57800478;0.06737215
3350.451;0.69996549;0.66190502;0.59702453;0.064880485
3350.5361;0.68694216;0.67884716;0.61651299;0.062334167
3350.6212;0.75881191;0.69618136;0.63644648;0.059734878
3350.7063;0.72488873;0.71387915;0.65679475;0.057084402
3350.7914;0.75849571;0.73190474;0.67752012;0.054384618
3350.8765;0.77771519;0.75021406;0.69857656;0.051637503
3350.9617;0.82862635;0.76875376;0.71990863;0.048845128
3351.0468;0.78252877;0.78746014;0.74145049;0.04600965
3351.1319;0.81591795;0.80625799;0.76312467;0.043133316
3351.217;0.85185733;0.82505946;0.78484101;0.040218453
3351.3021;0.84879533;0.84376282;0.80649535;0.037267469
3351.3872;0.85329023;0.86225121;0.82796837;0.034282842
3351.4724;0.88415473;0.88039152;0.8491244;0.031267123
3351.5575;0.8883892;0.89803314;0.86981022;0.028222926
3351.6426;0.89777051;0.915007;0.88985408;0.025152924
3351.7277;0.90279192;0.9311246;0.90906476;0.022059844
3351.8128;0.90851694;0.94617736;0.92723089;0.018946464
3351.8979;0.90726458;0.95993617;0.94412057;0.015815603
3351.9831;0.93975696;0.9721514;0.95948129;0.012670116
3352.0682;0.94736933;0.98255327;0.97304038;0.00951289
3352.1533;0.93823809;0.99085283;0.98450599;0.00634684
3352.2384;0.9495683;0.99674358;0.99356868;0.003174895
3352.3235;0.94410187;0.99990384;0.99990384;1.34E-17
3352.4086;0.95898041;1;1.0031749;-0.003174895
3352.4938;0.95194864;0.99669067;1.0030375;-0.00634684
3352.5789;0.97129884;0.98963187;0.99914476;-0.00951289
3352.664;0.93584246;0.97848321;0.99115333;-0.012670116
3352.7491;1;0.96291521;0.97873082;-0.015815603
3352.8342;0.96083436;0.94261745;0.96156392;-0.018946464
3352.9193;0.98879353;0.9173077;0.93936755;-0.022059844
3353.0045;0.99587936;0.8867417;0.91189463;-0.025152924
3353.0896;0.98364582;0.85072332;0.87894625;-0.028222926
3353.1747;0.98388496;0.80911486;0.84038198;-0.031267123
3353.2598;0.99680608;0.76184698;0.79612983;-0.034282842
3353.3449;0.99043437;0.70892791;0.74619537;-0.037267469
3353.43;0.93876759;0.65045127;0.69066972;-0.040218453
3353.5152;0.8999116;0.58660223;0.62973555;-0.043133316
3353.6003;0.86479898;0.51766128;0.56367093;-0.04600965
3353.6854;0.75138905;0.44400527;0.4928504;-0.048845128
3353.7705;0.66313;0.36610547;0.41774297;-0.051637503
3353.8556;0.5459321;0.28452226;0.33890688;-0.054384618
3353.9407;0.44497118;0.19989666;0.25698107;-0.057084402
3354.0259;0.2933089;0.11293856;0.17267344;-0.059734878
3354.111;0.19195308;0.024412221;0.086746388;-0.062334167
3354.1961;0.035294515;-0.064880485;-1.15E-16;-0.064880485
3354.2812;-0.091171453;-0.15411854;-0.086746388;-0.06737215
3354.3663;-0.24732717;-0.24248102;-0.17267344;-0.069807583
3354.4514;-0.38522984;-0.32916638;-0.25698107;-0.07218531
3354.5366;-0.51758697;-0.41341084;-0.33890688;-0.074503959
3354.6217;-0.66146225;-0.49450524;-0.41774297;-0.076762269
3354.7068;-0.76269968;-0.57180948;-0.4928504;-0.078959083
3354.7919;-0.84436965;-0.64476428;-0.56367093;-0.081093352
3354.877;-1.0044137;-0.71289969;-0.62973555;-0.083164135
3354.9621;-1.0682671;-0.77584032;-0.69066972;-0.085170598
3355.0473;-1.1613539;-0.83330739;-0.74619537;-0.087112012
3355.1324;-1.2019675;-0.88511758;-0.79612983;-0.088987757
3355.2175;-1.2705957;-0.9311793;-0.84038198;-0.090797315
3355.3026;-1.2909742;-0.97148652;-0.87894625;-0.092540272
3355.3877;-1.2822293;-1.0061109;-0.91189463;-0.094216316
3355.4728;-1.2443363;-1.0351928;-0.93936755;-0.095825235
3355.558;-1.2712224;-1.0589308;-0.96156392;-0.097366914
3355.6431;-1.2314213;-1.0775721;-0.97873082;-0.098841334
3355.7282;-1.161846;-1.0914019;-0.99115333;-0.10024857
3355.8133;-1.1176196;-1.1007335;-0.99914476;-0.10158878
3355.8984;-1.1693735;-1.1058997;-1.0030375;-0.10286223
3355.9835;-1.1269246;-1.1072441;-1.0031749;-0.10406924
3356.0687;-1.0750532;-1.1051141;-0.99990384;-0.10521024
3356.1538;-1.0639152;-1.0998544;-0.99356868;-0.10628572
3356.2389;-1.0422203;-1.0918022;-0.98450599;-0.10729625
3356.324;-1.0280577;-1.0812829;-0.97304038;-0.10824248
3356.4091;-1.005429;-1.0686064;-0.95948129;-0.10912511
3356.4942;-0.97428516;-1.0540655;-0.94412057;-0.10994493
3356.5794;-1.0001571;-1.0379337;-0.92723089;-0.11070276
3356.6645;-0.96305388;-1.0204643;-0.90906476;-0.11139951
3356.7496;-0.90976961;-1.0018902;-0.88985408;-0.11203611
3356.8347;-0.93389628;-0.9824238;-0.86981022;-0.11261358
3356.9198;-0.92531135;-0.96225734;-0.8491244;-0.11313294
3357.0049;-0.90399433;-0.94156367;-0.82796837;-0.1135953
3357.0901;-0.87002367;-0.92049712;-0.80649535;-0.11400177
3357.1752;-0.86633941;-0.89919453;-0.78484101;-0.11435352
3357.2603;-0.84008479;-0.87777642;-0.76312467;-0.11465175
3357.3454;-0.87360267;-0.85634816;-0.74145049;-0.11489767
3357.4305;-0.82891697;-0.83500118;-0.71990863;-0.11509254
3357.5156;-0.81071642;-0.8138142;-0.69857656;-0.11523764
3357.6007;-0.81637508;-0.79285437;-0.67752012;-0.11533425
3357.6859;-0.77984477;-0.77217842;-0.65679475;-0.11538367
3357.771;-0.75815459;-0.75183373;-0.63644648;-0.11538724
3357.8561;-0.76851877;-0.73185928;-0.61651299;-0.11534629
3357.9412;-0.72650641;-0.71228668;-0.59702453;-0.11526214
3358.0263;-0.71642528;-0.69314093;-0.57800478;-0.11513615
3358.1114;-0.71819941;-0.67444129;-0.55947162;-0.11496967
3358.1966;-0.7043474;-0.65620195;-0.54143792;-0.11476403
3358.2817;-0.67268645;-0.63843271;-0.52391213;-0.11452058
3358.3668;-0.67000314;-0.62113956;-0.5068989;-0.11424066
3358.4519;-0.63583177;-0.60432521;-0.49039961;-0.11392561
3358.537;-0.6089654;-0.58798957;-0.47441284;-0.11357673
3358.6221;-0.6461036;-0.57213016;-0.4589348;-0.11319536
3358.7073;-0.61186686;-0.55674248;-0.44395971;-0.11278278
3358.7924;-0.58267379;-0.54182039;-0.42948011;-0.11234028
3358.8775;-0.56786627;-0.52735631;-0.41548719;-0.11186913
3358.9626;-0.56787808;-0.51334158;-0.401971;-0.11137059
3359.0477;-0.54248708;-0.4997666;-0.38892072;-0.11084588
3359.1328;-0.50096147;-0.48662106;-0.37632483;-0.11029623
3359.218;-0.51442321;-0.47389411;-0.36417129;-0.10972283
3359.3031;-0.48656728;-0.4615745;-0.35244766;-0.10912684
3359.3882;-0.50922611;-0.44965071;-0.34114128;-0.10850943
3359.4733;-0.50852579;-0.43811105;-0.33023933;-0.10787172
3359.5584;-0.48890381;-0.42694375;-0.31972893;-0.10721481
3359.6435;-0.45389436;-0.41613704;-0.30959726;-0.10653978
