B (G);EPR intensity (au);Sim Sum;Sim A;Sim B
3339.7991;0.016317258;0.039320281;0.010072109;0.029248171
3339.8842;0.013702422;0.03983231;0.010247638;0.029584672
3339.9694;0.01381904;0.040351988;0.010427237;0.029924751
3340.0546;0.030011503;0.040879429;0.010611023;0.030268406
3340.1397;0.021346405;0.041414752;0.010799119;0.030615633
3340.2249;0.014014649;0.041958074;0.010991649;0.030966425
3340.31;0.020711791;0.042509517;0.011188745;0.031320772
3340.3952;0.016773495;0.043069203;0.011390541;0.031678662
3340.4804;0.02378078;0.043637256;0.011597177;0.032040079
3340.5655;0.018245657;0.044213801;0.011808798;0.032405003
3340.6507;0.017955523;0.044798966;0.012025553;0.032773413
3340.7358;0.033265311;0.045392881;0.012247599;0.033145282
3340.821;0.020857088;0.045995677;0.012475094;0.033520582
3340.9062;0.026365806;0.046607487;0.012708208;0.033899279
3340.9913;0.016638537;0.047228446;0.012947111;0.034281335
3341.0765;0.033092837;0.047858693;0.013191983;0.034666709
3341.1617;0.025430627;0.048498366;0.013443011;0.035055355
3341.2468;0.025541757;0.049147608;0.013700386;0.035447222
3341.332;0.034868254;0.049806563;0.013964308;0.035842255
3341.4171;0.027032583;0.050475378;0.014234985;0.036240393
3341.5023;0.036908556;0.051154203;0.014512633;0.03664157
3341.5875;0.023510619;0.051843189;0.014797473;0.037045716
3341.6726;0.02421898;0.052542492;0.015089739;0.037452753
3341.7578;0.030718509;0.053252271;0.015389671;0.037862599
3341.8429;0.027970283;0.053972685;0.01569752;0.038275165
3341.9281;0.029533322;0.0547039;0.016013545;0.038690355
3342.0133;0.027474548;0.055446084;0.016338017;0.039108067
3342.0984;0.026878112;0.05619941;0.016671216;0.039528194
3342.1836;0.02355022;0.056964052;0.017013434;0.039950618
3342.2688;0.030870943;0.057740192;0.017364975;0.040375218
3342.3539;0.028776488;0.058528015;0.017726154;0.040801861
3342.4391;0.02649485;0.059327709;0.0180973;0.041230409
3342.5242;0.041641059;0.060139471;0.018478756;0.041660715
3342.6094;0.023795725;0.0609635;0.018870876;0.042092624
3342.6946;0.034802484;0.061800003;0.019274031;0.042525972
3342.7797;0.04319471;0.062649192;0.019688607;0.042960585
3342.8649;0.029759995;0.063511288;0.020115005;0.043396282
3342.95;0.036046541;0.064386517;0.020553645;0.043832871
3343.0352;0.040237288;0.065275114;0.021004963;0.04427015
3343.1204;0.035654552;0.066177322;0.021469414;0.044707908
3343.2055;0.03370721;0.067093394;0.021947471;0.045145922
3343.2907;0.049380937;0.068023591;0.02243963;0.045583961
3343.3759;0.043692116;0.068968187;0.022946406;0.046021781
3343.461;0.05412415;0.069927465;0.023468338;0.046459127
3343.5462;0.041319602;0.070901722;0.024005989;0.046895734
3343.6313;0.041405481;0.071891268;0.024559944;0.047331323
3343.7165;0.049074222;0.072896425;0.025130817;0.047765607
3343.8017;0.047483681;0.073917532;0.025719249;0.048198284
3343.8868;0.052502757;0.074954946;0.026325907;0.048629039
3343.972;0.051747682;0.076009038;0.026951492;0.049057547
3344.0572;0.050998645;0.077080202;0.027596734;0.049483469
3344.1423;0.068544209;0.07816885;0.028262398;0.049906452
3344.2275;0.046681835;0.079275417;0.028949284;0.050326133
3344.3126;0.042191319;0.080400362;0.029658229;0.050742133
3344.3978;0.045789226;0.081544169;0.03039011;0.05115406
3344.483;0.065191807;0.082707352;0.031145843;0.051561509
3344.5681;0.060889572;0.083890452;0.031926389;0.051964063
3344.6533;0.052563162;0.085094044;0.032732755;0.052361289
3344.7384;0.06764405;0.086318737;0.033565997;0.052752741
3344.8236;0.067685465;0.087565178;0.034427219;0.053137959
3344.9088;0.048455191;0.088834053;0.035317582;0.053516471
3344.9939;0.066638608;0.090126091;0.036238302;0.053887789
3345.0791;0.066802434;0.09144207;0.037190656;0.054251413
3345.1643;0.067461392;0.092782813;0.038175984;0.05460683
3345.2494;0.081684857;0.094149203;0.039195692;0.054953511
3345.3346;0.076266107;0.095542175;0.040251257;0.055290917
3345.4197;0.077228072;0.096962728;0.041344233;0.055618495
3345.5049;0.061496103;0.098411929;0.04247625;0.055935678
3345.5901;0.074782551;0.099890913;0.043649025;0.056241889
3345.6752;0.067305329;0.1014009;0.04486436;0.056536536
3345.7604;0.076329917;0.10294317;0.046124153;0.05681902
3345.8455;0.071646179;0.10451913;0.047430401;0.057088725
3345.9307;0.084206399;0.10613024;0.048785207;0.057345029
3346.0159;0.084146812;0.10777808;0.050190785;0.057587299
3346.101;0.087265507;0.10946436;0.051649465;0.057814892
3346.1862;0.10149775;0.11119086;0.053163706;0.058027155
3346.2714;0.096182203;0.11295953;0.054736097;0.058223428
3346.3565;0.094887533;0.11477242;0.05636937;0.058403045
3346.4417;0.094271336;0.11663174;0.058066406;0.058565333
3346.5268;0.083044951;0.11853986;0.059830245;0.058709611
3346.612;0.10486061;0.12049929;0.061664095;0.058835196
3346.6972;0.11715131;0.12251275;0.063571344;0.058941402
3346.7823;0.11429604;0.12458311;0.065555571;0.059027537
3346.8675;0.11166529;0.12671347;0.067620555;0.059092912
3346.9526;0.11243842;0.12890713;0.069770291;0.059136835
3347.0378;0.10827396;0.13116762;0.072009005;0.059158616
3347.123;0.12857239;0.13349873;0.074341163;0.059157567
3347.2081;0.1170216;0.1359045;0.076771491;0.059133005
3347.2933;0.12657041;0.13838924;0.079304988;0.05908425
3347.3785;0.1268786;0.14095758;0.081946948;0.059010631
3347.4636;0.1374045;0.14361446;0.084702975;0.058911485
3347.5488;0.13853663;0.14636516;0.087579004;0.058786157
3347.6339;0.13734735;0.14921533;0.090581323;0.058634005
3347.7191;0.14603106;0.15217099;0.093716593;0.058454401
3347.8043;0.15313331;0.1552386;0.096991875;0.058246729
3347.8894;0.14664086;0.15842505;0.10041466;0.058010393
3347.9746;0.15444519;0.16173768;0.10399287;0.057744813
3348.0598;0.15410565;0.16518437;0.10773494;0.05744943
3348.1449;0.16491699;0.16877349;0.11164979;0.057123706
3348.2301;0.18056053;0.17251402;0.11574689;0.05676713
3348.3152;0.16706433;0.1764155;0.12003629;0.056379214
3348.4004;0.17237543;0.18048814;0.12452864;0.055959497
3348.4856;0.17766568;0.18474282;0.12923527;0.055507549
3348.5707;0.20148053;0.18919115;0.13416817;0.055022972
3348.6559;0.19001316;0.19384548;0.13934008;0.0545054
3348.741;0.20961007;0.198719;0.1447645;0.053954501
3348.8262;0.20029065;0.20382575;0.15045577;0.053369981
3348.9114;0.21227175;0.20918065;0.15642907;0.052751586
3348.9965;0.2124751;0.21479961;0.16270051;0.052099098
3349.0817;0.23351623;0.22069951;0.16928717;0.051412345
3349.1669;0.2269848;0.22689831;0.17620711;0.050691196
3349.252;0.23055032;0.23341505;0.18347949;0.049935566
3349.3372;0.23450997;0.24026995;0.19112453;0.049145416
3349.4223;0.25596499;0.2474844;0.19916365;0.048320755
3349.5075;0.27100471;0.25508105;0.20761941;0.04746164
3349.5927;0.27062894;0.26308383;0.21651565;0.046568181
3349.6778;0.28701133;0.27151797;0.22587744;0.045640535
3349.763;0.29974336;0.28041006;0.23573114;0.044678915
3349.8481;0.30617702;0.28978801;0.24610443;0.043683586
3349.9333;0.31793361;0.2996811;0.25702624;0.042654865
3350.0185;0.32083877;0.31011991;0.26852679;0.041593126
3350.1036;0.34479634;0.32113631;0.28063751;0.040498796
3350.1888;0.348038;0.33276335;0.29339099;0.039372358
3350.274;0.37822587;0.34503516;0.30682081;0.038214349
3350.3591;0.38107944;0.35798681;0.32096145;0.037025362
3350.4443;0.39710063;0.37165405;0.335848;0.035806046
3350.5294;0.41128841;0.38607305;0.35151595;0.034557102
3350.6146;0.41370174;0.40128004;0.36800075;0.033279288
3350.6998;0.4429268;0.4173108;0.38533739;0.031973414
3350.7849;0.44322512;0.43420013;0.40355979;0.030640344
3350.8701;0.47288603;0.45198109;0.4227001;0.029280991
3350.9553;0.50351195;0.47068409;0.44278776;0.027896322
3351.0404;0.51512087;0.49033583;0.46384848;0.02648735
3351.1256;0.54623863;0.51095798;0.48590284;0.025055139
3351.2107;0.55229627;0.53256557;0.50896478;0.023600796
3351.2959;0.56865671;0.55516511;0.53303964;0.022125474
3351.3811;0.61483755;0.57875235;0.55812198;0.020630369
3351.4662;0.62760086;0.60330963;0.58419292;0.019116716
3351.5514;0.66078643;0.62880284;0.61121706;0.017585788
3351.6365;0.66849524;0.65517784;0.63913894;0.016038894
3351.7217;0.69779276;0.68235638;0.667879;0.014477377
3351.8069;0.72717206;0.71023155;0.69732894;0.012902609
3351.892;0.76010292;0.73866259;0.7273466;0.01131599
3351.9772;0.77939078;0.76746925;0.7577503;0.009718947
3352.0624;0.81789763;0.7964257;0.78831278;0.008112927
3352.1475;0.83514678;0.8252541;0.8187547;0.006499397
3352.2327;0.86632272;0.85361799;0.84873815;0.004879839
3352.3178;0.8870784;0.88111595;0.8778602;0.003255749
3352.403;0.90004593;0.90727566;0.90564703;0.001628632
3352.4882;0.93079481;0.93154912;0.93154912;-6.89E-18
3352.5733;0.95133805;0.95330954;0.95493817;-0.001628632
3352.6585;0.96950171;0.97185074;0.97510649;-0.003255749
3352.7436;0.97225537;0.98639007;0.99126991;-0.004879839
3352.8288;1;0.99607579;1.0025752;-0.006499397
3352.914;0.9876993;1;1.0081129;-0.008112927
3352.9991;0.98147696;0.99721823;1.0069372;-0.009718947
3353.0843;0.97434227;0.98677636;0.99809235;-0.01131599
3353.1695;0.93425391;0.96774539;0.980648;-0.012902609
3353.2546;0.91847254;0.93926386;0.95374124;-0.014477377
3353.3398;0.88517219;0.90058687;0.91662577;-0.016038894
3353.4249;0.81723463;0.85113988;0.86872566;-0.017585788
3353.5101;0.76456434;0.79057398;0.8096907;-0.019116716
3353.5953;0.6937246;0.71881884;0.73944921;-0.020630369
3353.6804;0.61408394;0.63612798;0.65825346;-0.022125474
3353.7656;0.52007952;0.54311138;0.56671218;-0.023600796
3353.8507;0.41985249;0.44075002;0.46580516;-0.025055139
3353.9359;0.32198639;0.33038839;0.35687574;-0.02648735
3354.0211;0.22027561;0.2137025;0.24159882;-0.027896322
3354.1062;0.10957342;0.092643503;0.12192449;-0.029280991
3354.1914;-0.015643463;-0.030640344;5.65E-18;-0.030640344
3354.2766;-0.14734975;-0.15389791;-0.12192449;-0.031973414
3354.3617;-0.2586058;-0.27487811;-0.24159882;-0.033279288
3354.4469;-0.35176322;-0.39143284;-0.35687574;-0.034557102
3354.532;-0.48511518;-0.50161121;-0.46580516;-0.035806046
3354.6172;-0.57946432;-0.60373754;-0.56671218;-0.037025362
3354.7024;-0.66343327;-0.69646781;-0.65825346;-0.038214349
3354.7875;-0.77113228;-0.77882157;-0.73944921;-0.039372358
3354.8727;-0.83132835;-0.8501895;-0.8096907;-0.040498796
3354.9579;-0.91397054;-0.91031879;-0.86872566;-0.041593126
3355.043;-0.95363074;-0.95928063;-0.91662577;-0.042654865
3355.1282;-1.0133284;-0.99742482;-0.95374124;-0.043683586
3355.2133;-1.0482014;-1.0253269;-0.980648;-0.044678915
3355.2985;-1.0670908;-1.0437329;-0.99809235;-0.045640535
3355.3837;-1.0754737;-1.0535054;-1.0069372;-0.046568181
3355.4688;-1.0861693;-1.0555746;-1.0081129;-0.04746164
3355.554;-1.0842741;-1.0508959;-1.0025752;-0.048320755
3355.6391;-1.0649282;-1.0404153;-0.99126991;-0.049145416
3355.7243;-1.0428638;-1.0250421;-0.97510649;-0.049935566
3355.8095;-1.0399384;-1.0056294;-0.95493817;-0.050691196
3355.8946;-1.0085225;-0.98296147;-0.93154912;-0.051412345
3355.9798;-0.97343162;-0.95774613;-0.90564703;-0.052099098
3356.065;-0.94601692;-0.93061178;-0.8778602;-0.052751586
3356.1501;-0.91596408;-0.90210813;-0.84873815;-0.053369981
3356.2353;-0.87436843;-0.8727092;-0.8187547;-0.053954501
3356.3204;-0.86076689;-0.84281818;-0.78831278;-0.0545054
3356.4056;-0.82429546;-0.81277328;-0.7577503;-0.055022972
3356.4908;-0.80579531;-0.78285415;-0.7273466;-0.055507549
3356.5759;-0.77075384;-0.75328844;-0.69732894;-0.055959497
3356.6611;-0.72741479;-0.72425822;-0.667879;-0.056379214
3356.7462;-0.69921677;-0.69590607;-0.63913894;-0.05676713
3356.8314;-0.68300016;-0.66834076;-0.61121706;-0.057123706
3356.9166;-0.64657867;-0.64164235;-0.58419292;-0.05744943
3357.0017;-0.6365759;-0.61586679;-0.55812198;-0.057744813
3357.0869;-0.5954408;-0.59105003;-0.53303964;-0.058010393
3357.1721;-0.58121898;-0.56721151;-0.50896478;-0.058246729
3357.2572;-0.55925292;-0.54435724;-0.48590284;-0.058454401
3357.3424;-0.52922367;-0.52248249;-0.46384848;-0.058634005
3357.4275;-0.49673141;-0.50157392;-0.44278776;-0.058786157
3357.5127;-0.49133906;-0.48161158;-0.4227001;-0.058911485
3357.5979;-0.48228758;-0.46257042;-0.40355979;-0.059010631
3357.683;-0.4517654;-0.44442164;-0.38533739;-0.05908425
3357.7682;-0.4321471;-0.42713375;-0.36800075;-0.059133005
3357.8533;-0.41413056;-0.41067352;-0.35151595;-0.059157567
3357.9385;-0.40725391;-0.39500662;-0.335848;-0.059158616
3358.0237;-0.38218916;-0.38009828;-0.32096145;-0.059136835
3358.1088;-0.36399422;-0.36591372;-0.30682081;-0.059092912
3358.194;-0.36697848;-0.35241852;-0.29339099;-0.059027537
3358.2792;-0.34031526;-0.33957891;-0.28063751;-0.058941402
3358.3643;-0.31947943;-0.32736198;-0.26852679;-0.058835196
3358.4495;-0.31774348;-0.31573585;-0.25702624;-0.058709611
3358.5346;-0.30922061;-0.30466976;-0.24610443;-0.058565333
3358.6198;-0.29635628;-0.29413419;-0.23573114;-0.058403045
3358.705;-0.28955155;-0.28410086;-0.22587744;-0.058223428
3358.7901;-0.27940935;-0.2745428;-0.21651565;-0.058027155
3358.8753;-0.25335873;-0.2654343;-0.20761941;-0.057814892
3358.9605;-0.24969989;-0.25675094;-0.19916365;-0.057587299
3359.0456;-0.2565722;-0.24846956;-0.19112453;-0.057345029
3359.1308;-0.22747119;-0.24056821;-0.18347949;-0.057088725
3359.2159;-0.22673374;-0.23302613;-0.17620711;-0.05681902
3359.3011;-0.2076413;-0.2258237;-0.16928717;-0.056536536
3359.3863;-0.21085557;-0.2189424;-0.16270051;-0.056241889
3359.4714;-0.21170944;-0.21236475;-0.15642907;-0.055935678
3359.5566;-0.18307119;-0.20607426;-0.15045577;-0.055618495
3359.6417;-0.19025254;-0.20005542;-0.1447645;-0.055290917
3359.7269;-0.17849594;-0.19429359;-0.13934008;-0.054953511
3359.8121;-0.17990644;-0.188775;-0.13416817;-0.05460683
3359.8972;-0.18387603;-0.18348669;-0.12923527;-0.054251413
3359.9824;-0.17547941;-0.17841643;-0.12452864;-0.053887789
3360.0676;-0.14533764;-0.17355276;-0.12003629;-0.053516471
3360.1527;-0.13965437;-0.16888485;-0.11574689;-0.053137959
3360.2379;-0.157576;-0.16440253;-0.11164979;-0.052752741
3360.323;-0.14856788;-0.16009623;-0.10773494;-0.052361289
3360.4082;-0.14731828;-0.15595693;-0.10399287;-0.051964063
3360.4934;-0.14029617;-0.15197617;-0.10041466;-0.051561509
3360.5785;-0.13738936;-0.14814593;-0.096991875;-0.05115406
3360.6637;-0.13268592;-0.14445873;-0.093716593;-0.050742133
3360.7488;-0.13179422;-0.14090746;-0.090581323;-0.050326133
3360.834;-0.11535474;-0.13748546;-0.087579004;-0.049906452
3360.9192;-0.11967014;-0.13418644;-0.084702975;-0.049483469
3361.0043;-0.11063842;-0.1310045;-0.081946948;-0.049057547
3361.0895;-0.10928453;-0.12793403;-0.079304988;-0.048629039
3361.1747;-0.1311716;-0.12496977;-0.076771491;-0.048198284
3361.2598;-0.092603821;-0.12210677;-0.074341163;-0.047765607
