B (G);EPR intensity (au);Sim Sum;Sim A;Sim B
3345.1314;0.33284573;0.41658116;0.20826983;0.20831133
3345.2166;0.41332289;0.42228031;0.21273474;0.20954557
3345.3017;0.38998774;0.4280561;0.21731545;0.21074066
3345.3869;0.45750408;0.43390959;0.22201518;0.2118944
3345.472;0.56828065;0.43984183;0.22683724;0.21300458
3345.5572;0.37124868;0.44585393;0.23178499;0.21406894
3345.6424;0.43734429;0.45194702;0.23686187;0.21508515
3345.7275;0.48484736;0.45812229;0.24207142;0.21605088
3345.8127;0.30741078;0.46438094;0.24741721;0.21696373
3345.8979;0.43546368;0.4707242;0.25290292;0.21782128
3345.983;0.48311419;0.47715337;0.25853229;0.21862108
3346.0682;0.46052932;0.48366975;0.26430912;0.21936064
3346.1533;0.54407878;0.49027471;0.27023727;0.22003744
3346.2385;0.37361718;0.49696964;0.27632068;0.22064896
3346.3237;0.52096792;0.50375595;0.28256333;0.22119262
3346.4088;0.52541745;0.51063512;0.28896926;0.22166586
3346.494;0.45091154;0.51760863;0.29554254;0.22206608
3346.5792;0.57810665;0.524678;0.30228731;0.22239069
3346.6643;0.45709755;0.53184479;0.3092077;0.22263708
3346.7495;0.57692629;0.53911056;0.3163079;0.22280265
3346.8347;0.43814164;0.54647689;0.32359209;0.2228848
3346.9198;0.42798176;0.55394538;0.33106445;0.22288094
3347.005;0.58803332;0.56151763;0.33872915;0.22278848
3347.0901;0.57978206;0.56919522;0.34659034;0.22260488
3347.1753;0.64459631;0.57697973;0.35465213;0.2223276
3347.2605;0.48903632;0.58487269;0.36291855;0.22195414
3347.3456;0.58853281;0.5928756;0.37139356;0.22148204
3347.4308;0.659223;0.6009899;0.38008101;0.22090888
3347.516;0.75551587;0.60921693;0.38898464;0.22023229
3347.6011;0.49928793;0.61755796;0.39810801;0.21944995
3347.6863;0.74512755;0.62601412;0.40745451;0.21855962
3347.7714;0.61640895;0.63458639;0.41702729;0.2175591
3347.8566;0.77082313;0.64327557;0.42682927;0.21644629
3347.9418;0.68631581;0.65208224;0.43686306;0.21521918
3348.0269;0.65191235;0.66100673;0.44713091;0.21387582
3348.1121;0.61928318;0.67004909;0.4576347;0.21241438
3348.1973;0.67695358;0.67920901;0.46837587;0.21083313
3348.2824;0.63140139;0.6884858;0.47935535;0.20913045
3348.3676;0.60637716;0.69787833;0.4905735;0.20730483
3348.4528;0.7676189;0.70738494;0.50203005;0.20535489
3348.5379;0.70339884;0.71700342;0.51372403;0.20327939
3348.6231;0.72259957;0.7267309;0.52565368;0.20107722
3348.7082;0.76433394;0.73656377;0.53781636;0.19874741
3348.7934;0.74202518;0.74649762;0.55020846;0.19628916
3348.8786;0.74326571;0.75652711;0.56282531;0.1937018
3348.9637;0.78008381;0.76664591;0.57566106;0.19098485
3349.0489;0.7487601;0.77684655;0.58870857;0.18813799
3349.1341;0.81962186;0.78712033;0.60195926;0.18516106
3349.2192;0.782771;0.79745716;0.61540305;0.18205411
3349.3044;0.92907897;0.80784547;0.62902812;0.17881735
3349.3895;0.84417789;0.81827205;0.64282086;0.17545119
3349.4747;0.82115609;0.82872187;0.65676565;0.17195622
